y= 1.5	n= 0	scale= 1e+09	conc= 2e-32
2883.83	52	105	127
2883.84	52	88	128
2883.85	52	88	127
2883.85	52	37	128
2883.86	52	37	127
2883.86	52	108	128
2883.88	52	108	127
2883.88	52	68	128
2883.88	52	68	127
2883.88	52	64	128
2883.89	52	115	127
2883.89	52	64	126
2883.89	52	115	127
2883.89	52	28	128
2883.91	52	28	127
2883.91	52	26	128
2883.92	52	26	127
2883.92	52	62	128
2883.92	52	62	127
2883.92	52	92	128
2883.93	52	92	127
2883.94	52	20	128
2883.95	52	20	127
2883.96	52	65	128
2883.96	52	65	127
2883.96	52	46	128
2883.97	52	46	127
2883.97	52	15	128
2883.98	52	15	127
2883.99	52	47	128
2884	52	47	127
2884	52	148	128
2884	52	37	127
2884.01	52	37	126
2884.01	52	148	127
2884.01	52	159	128
2884.01	52	159	127
2884.01	52	72	128
2884.07	52	96	127
2884.07	52	96	126
2884.07	52	72	127
2884.07	52	28	128
2884.09	52	28	127
2884.09	52	28	128
2884.1	52	28	127
2884.1	52	145	128
2884.13	52	145	127
2884.13	52	14	128
2884.14	52	14	127
2884.14	52	154	128
2884.15	52	154	127
2884.15	52	24	128
2884.17	52	24	127
2884.18	52	23	128
2884.19	52	23	127
2884.19	52	155	128
2884.2	52	155	127
2884.21	52	7	128
2884.21	52	39	127
2884.22	52	39	126
2884.22	52	7	127
2884.22	52	109	128
2884.22	52	109	127
2884.22	52	35	128
2884.23	52	35	127
2884.23	52	124	128
2884.25	52	124	127
2884.25	52	41	128
2884.25	52	41	127
2884.25	52	98	128
2884.27	52	98	127
2884.27	52	95	128
2884.27	52	95	127
2884.27	52	75	128
2884.28	52	75	127
2884.28	52	91	128
2884.28	52	25	127
2884.28	52	25	126
2884.28	52	91	127
2884.29	52	18	128
2884.29	52	18	127
2884.3	52	29	128
2884.3	52	131	127
2884.3	52	131	126
2884.3	52	29	127
2884.3	52	100	128
2884.3	52	100	127
2884.3	52	6	128
2884.3	52	6	127
2884.31	52	94	128
2884.32	52	94	127
2884.32	52	17	128
2884.32	52	15	127
2884.32	52	17	126
2884.32	52	44	127
2884.32	52	44	126
2884.32	52	15	127
2884.33	52	159	128
2884.33	52	159	127
2884.33	52	42	128
2884.34	52	42	127
2884.34	52	125	128
2884.34	52	125	127
2884.34	52	27	128
2884.35	52	27	127
2884.35	52	105	128
2884.35	52	105	127
2884.36	52	135	128
2884.37	52	135	127
2884.37	52	136	128
2884.38	52	136	127
2884.38	52	36	128
2884.39	52	36	127
2884.39	52	102	128
2884.4	52	102	127
2884.4	52	132	128
2884.41	52	67	127
2884.41	52	67	126
2884.41	52	163	127
2884.41	52	129	126
2884.41	52	132	125
2884.41	52	163	126
2884.41	52	129	127
2884.42	52	99	128
2884.43	52	99	127
2884.43	52	126	128
2884.44	52	126	127
2884.44	52	58	128
2884.45	52	58	127
2884.45	52	123	128
2884.47	52	123	127
2884.47	52	103	128
2884.49	52	103	127
2884.49	52	90	128
2884.5	52	101	129
2884.5	52	46	130
2884.52	52	138	129
2884.52	52	138	128
2884.52	52	46	129
2884.52	52	158	130
2884.56	52	158	129
2884.56	52	137	130
2884.56	52	137	129
2884.56	52	159	130
2884.56	52	159	129
2884.56	52	5	130
2884.57	52	5	129
2884.57	52	142	130
2884.58	52	36	129
2884.58	52	142	128
2884.58	52	36	129
2884.58	52	24	130
2884.58	52	24	129
2884.58	52	143	130
2884.6	52	143	129
2884.61	52	67	130
2884.61	52	67	129
2884.61	52	147	130
2884.63	52	147	129
2884.63	52	28	130
2884.63	52	28	129
2884.63	52	17	130
2884.64	52	17	129
2884.64	52	31	130
2884.64	52	31	129
2884.65	52	95	130
2884.66	52	95	129
2884.66	52	100	130
2884.66	52	100	129
2884.66	52	109	130
2884.66	52	109	129
2884.66	52	65	130
2884.68	52	65	129
2884.68	52	35	130
2884.69	52	35	129
2884.69	52	100	130
2884.69	52	100	129
2884.69	52	146	130
2884.7	52	146	129
2884.7	52	75	130
2884.73	52	5	129
2884.73	52	5	128
2884.73	52	75	129
2884.73	52	10	130
2884.73	52	10	129
2884.73	52	25	130
2884.75	52	25	129
2884.75	52	70	130
2884.78	52	70	129
2884.78	52	95	130
2884.78	52	95	129
2884.78	52	75	130
2884.79	52	75	129
2884.79	52	50	130
2884.81	52	50	129
2884.81	52	110	130
2884.82	52	110	129
2884.82	52	159	130
2884.84	52	159	129
2884.84	52	14	130
2884.86	52	14	129
2884.86	52	136	130
2884.87	52	136	129
2884.87	52	142	130
2884.89	52	138	129
2884.89	52	138	128
2884.89	52	142	129
2884.89	52	1	130
2884.89	52	1	129
2884.89	52	129	130
2884.89	52	129	129
2884.9	52	98	130
2884.91	52	98	129
2884.92	52	163	130
2884.92	52	163	129
2884.92	52	3	130
2884.93	52	3	129
2884.94	52	142	130
2884.95	52	142	129
2884.95	52	46	130
2884.99	52	46	129
2884.99	52	98	130
2884.99	52	98	129
2884.99	52	135	130
2885	52	45	129
2885	52	135	128
2885	52	45	129
2885	52	84	130
2885.01	52	158	129
2885.01	52	158	128
2885.01	52	84	129
2885.01	52	44	130
2885.03	52	44	129
2885.03	52	15	130
2885.05	52	15	129
2885.05	52	89	130
2885.05	52	89	129
2885.05	52	119	130
2885.05	52	119	129
2885.06	52	70	130
2885.06	52	70	129
2885.06	52	104	130
2885.07	52	104	129
2885.07	52	41	130
2885.08	52	41	129
2885.08	52	20	130
2885.08	52	20	129
2885.08	52	152	130
2885.09	52	152	129
2885.09	52	1	130
2885.09	52	1	129
2885.09	52	130	130
2885.1	52	130	129
2885.1	52	86	130
2885.12	52	86	129
2885.12	52	154	130
2885.13	52	154	129
2885.13	52	35	130
2885.13	52	35	129
2885.14	52	137	130
2885.14	52	137	129
2885.14	52	38	130
2885.15	52	38	129
2885.15	52	66	130
2885.16	52	66	129
2885.16	52	22	130
2885.17	52	22	129
2885.17	52	112	130
2885.18	52	112	129
2885.18	52	124	130
2885.19	52	124	129
2885.19	52	69	130
2885.2	52	69	129
2885.2	52	9	130
2885.21	52	9	129
2885.22	52	3	130
2885.22	52	70	129
2885.22	52	70	128
2885.22	52	3	129
2885.22	52	112	130
2885.23	52	112	129
2885.23	52	53	130
2885.27	52	53	129
2885.27	52	116	130
2885.28	52	116	129
2885.28	52	67	130
2885.28	52	67	129
2885.28	52	39	130
2885.28	52	39	129
2885.28	52	47	130
2885.29	52	47	129
2885.29	52	18	130
2885.32	52	18	129
2885.32	52	123	130
2885.34	52	123	129
2885.34	52	56	130
2885.36	52	56	129
2885.36	52	56	130
2885.37	52	56	129
2885.37	52	159	130
2885.38	52	159	129
2885.38	52	33	130
2885.38	52	152	131
2885.38	52	34	130
2885.38	52	152	131
2885.39	52	106	132
2885.41	52	44	131
2885.41	52	44	130
2885.41	52	30	131
2885.42	52	30	130
2885.42	52	106	131
2885.42	52	99	132
2885.43	52	9	131
2885.43	52	24	130
2885.43	52	9	129
2885.43	52	24	130
2885.43	52	99	131
2885.44	52	149	132
2885.45	52	140	133
2885.45	52	116	134
2885.46	52	116	133
2885.46	52	45	134
2885.46	52	45	133
2885.47	52	70	134
2885.47	52	70	133
2885.47	52	122	134
2885.47	52	122	133
2885.47	52	119	134
2885.48	52	25	133
2885.49	52	25	132
2885.49	52	119	133
2885.49	52	3	134
2885.49	52	100	133
2885.49	52	100	132
2885.49	52	51	133
2885.49	52	3	132
2885.49	52	51	133
2885.5	52	115	134
2885.51	52	115	133
2885.51	52	38	134
2885.51	52	38	133
2885.51	52	37	134
2885.53	52	37	133
2885.54	52	106	134
2885.54	52	106	133
2885.54	52	42	134
2885.56	52	42	133
2885.56	52	61	134
2885.57	52	61	133
2885.57	52	25	134
2885.58	52	25	133
2885.58	52	148	134
2885.58	52	135	133
2885.58	52	135	132
2885.58	52	148	133
2885.59	52	69	134
2885.59	52	69	133
2885.59	52	116	134
2885.59	52	116	133
2885.59	52	126	134
2885.6	52	73	133
2885.61	52	126	132
2885.61	52	73	133
2885.62	52	112	134
2885.62	52	112	133
2885.62	52	101	134
2885.62	52	101	133
2885.62	52	48	134
2885.63	52	48	133
2885.63	52	122	134
2885.64	52	122	133
2885.64	52	90	134
2885.65	52	90	133
2885.66	52	9	134
2885.67	52	9	133
2885.67	52	156	134
2885.68	52	15	133
2885.68	52	156	132
2885.69	52	15	133
2885.69	52	46	134
2885.69	52	42	133
2885.69	52	42	132
2885.69	52	46	133
2885.69	52	102	134
2885.71	52	102	133
2885.71	52	64	134
2885.71	52	64	133
2885.71	52	111	134
2885.71	52	111	133
2885.71	52	98	134
2885.72	52	98	133
2885.72	52	106	134
2885.73	52	158	133
2885.74	52	158	132
2885.74	52	106	133
2885.74	52	5	134
2885.75	52	5	133
2885.75	52	115	134
2885.76	52	18	133
2885.76	52	18	132
2885.76	52	113	133
2885.76	52	112	132
2885.76	52	76	131
2885.76	52	112	130
2885.76	52	115	131
2885.76	52	113	132
2885.76	52	76	133
2885.76	52	14	134
2885.76	52	14	133
2885.77	52	114	134
2885.78	52	114	133
2885.78	52	117	134
2885.79	52	117	133
2885.79	52	161	134
2885.79	52	161	133
2885.79	52	86	134
2885.8	52	86	133
2885.81	52	94	134
2885.81	52	94	133
2885.81	52	138	134
2885.81	52	138	133
2885.81	52	109	134
2885.82	52	109	133
2885.82	52	39	134
2885.82	52	39	133
2885.82	52	48	134
2885.82	52	48	133
2885.82	52	112	134
2885.83	52	112	133
2885.83	52	10	134
2885.84	52	10	133
2885.85	52	102	134
2885.85	52	102	133
2885.85	52	91	134
2885.85	52	11	133
2885.85	52	11	132
2885.86	52	91	133
2885.86	52	98	134
2885.86	52	96	133
2885.86	52	96	132
2885.86	52	91	133
2885.86	52	91	132
2885.86	52	98	133
2885.86	52	137	134
2885.87	52	137	133
2885.87	52	159	134
2885.87	52	159	133
2885.87	52	122	134
2885.87	52	122	133
2885.87	52	6	134
2885.88	52	6	133
2885.88	52	147	134
2885.89	52	101	133
2885.89	52	101	132
2885.89	52	147	133
2885.89	52	53	134
2885.9	52	53	133
2885.9	52	157	134
2885.91	52	157	133
2885.91	52	35	134
2885.92	52	104	133
2885.92	52	104	132
2885.92	52	35	133
2885.92	52	20	134
2885.94	52	20	133
2885.94	52	70	134
2885.95	52	70	133
2885.95	52	104	134
2885.96	52	104	133
2885.96	52	46	134
2885.97	52	46	133
2885.97	52	37	134
2885.97	52	115	133
2885.97	52	37	132
2885.97	52	115	133
2885.98	52	121	134
2885.99	52	121	133
2885.99	52	57	134
2886	52	57	133
2886	52	159	134
2886.01	52	159	133
2886.01	52	25	134
2886.01	52	25	133
2886.01	52	138	134
2886.02	52	138	133
2886.02	52	45	134
2886.03	52	45	133
2886.03	52	142	134
2886.04	52	142	133
2886.04	52	115	134
2886.04	52	115	133
2886.04	52	51	134
2886.05	52	129	133
2886.06	52	51	132
2886.06	52	3	133
2886.06	52	3	132
2886.07	52	35	133
2886.07	52	75	132
2886.07	52	75	131
2886.07	52	129	132
2886.07	52	35	133
2886.07	52	62	134
2886.07	52	62	133
2886.07	52	15	134
2886.08	52	15	133
2886.09	52	135	134
2886.09	52	135	133
2886.09	52	95	134
2886.09	52	95	133
2886.09	52	97	134
2886.11	52	97	133
2886.11	52	38	134
2886.11	52	138	133
2886.11	52	38	132
2886.11	52	138	133
2886.11	52	61	134
2886.11	52	16	133
2886.11	52	61	132
2886.11	52	16	133
2886.12	52	75	134
2886.12	52	75	133
2886.12	52	90	134
2886.12	52	90	133
2886.13	52	154	134
2886.13	52	154	133
2886.13	52	117	134
2886.14	52	117	133
2886.14	52	34	134
2886.14	52	34	133
2886.14	52	47	134
2886.16	52	47	133
2886.16	52	121	134
2886.16	52	121	133
2886.17	52	102	134
2886.17	52	102	133
2886.17	52	1	134
2886.18	52	1	133
2886.18	52	97	134
2886.18	52	97	133
2886.18	52	91	134
2886.19	52	30	133
2886.19	52	30	132
2886.19	52	91	133
2886.19	52	9	134
2886.2	52	107	133
2886.2	52	97	132
2886.2	52	97	131
2886.2	52	9	132
2886.2	52	107	133
2886.2	52	72	134
2886.2	52	56	133
2886.21	52	56	132
2886.21	52	72	133
2886.21	52	114	134
2886.22	52	67	133
2886.23	52	67	132
2886.23	52	114	133
2886.23	52	27	134
2886.24	52	27	133
2886.24	52	68	134
2886.25	52	68	133
2886.25	52	138	134
2886.25	52	138	133
2886.25	52	156	134
2886.26	52	156	133
2886.26	52	149	134
2886.26	52	149	133
2886.26	52	144	134
2886.27	52	144	133
2886.27	52	70	134
2886.28	52	70	133
2886.28	52	140	134
2886.3	52	140	133
2886.3	52	107	134
2886.31	52	107	133
2886.31	52	123	134
2886.31	52	123	133
2886.31	52	136	134
2886.32	52	136	133
2886.32	52	163	134
2886.32	52	163	133
2886.32	52	66	134
2886.32	52	66	133
2886.32	52	12	134
2886.34	52	12	133
2886.34	52	14	134
2886.34	52	103	133
2886.34	52	103	132
2886.34	52	14	133
2886.34	52	111	134
2886.35	52	111	133
2886.35	52	1	134
2886.36	52	96	133
2886.36	52	96	132
2886.36	52	1	133
2886.36	52	130	134
2886.37	52	130	133
2886.38	52	112	134
2886.38	52	8	133
2886.38	52	8	132
2886.38	52	112	133
2886.38	52	155	134
2886.38	52	155	133
2886.38	52	107	134
2886.38	52	107	133
2886.38	52	54	134
2886.39	52	54	133
2886.39	52	54	134
2886.4	52	54	133
2886.4	52	42	134
2886.41	52	42	133
2886.41	52	114	134
2886.41	52	93	133
2886.41	52	93	132
2886.41	52	114	133
2886.41	52	136	134
2886.42	52	136	133
2886.42	52	144	134
2886.42	52	144	133
2886.42	52	70	134
2886.43	52	70	133
2886.43	52	34	134
2886.43	52	48	133
2886.43	52	48	132
2886.44	52	34	133
2886.44	52	67	134
2886.45	52	67	133
2886.45	52	84	134
2886.45	52	84	133
2886.45	52	28	134
2886.48	52	28	133
2886.48	52	163	134
2886.5	52	145	133
2886.5	52	64	132
2886.5	52	64	131
2886.5	52	145	132
2886.5	52	163	133
2886.51	52	35	134
2886.51	52	35	133
2886.51	52	62	134
2886.52	52	62	133
2886.52	52	15	134
2886.54	52	15	133
2886.54	52	109	134
2886.55	52	109	133
2886.55	52	9	134
2886.55	52	102	133
2886.55	52	102	132
2886.55	52	9	133
2886.56	52	96	134
2886.57	52	96	133
2886.57	52	123	134
2886.57	52	123	133
2886.57	52	138	134
2886.58	52	138	133
2886.58	52	45	134
2886.58	52	45	133
2886.58	52	114	134
2886.58	52	114	133
2886.58	52	20	134
2886.61	52	20	133
2886.61	52	157	134
2886.61	52	157	133
2886.61	52	138	134
2886.61	52	138	133
2886.61	52	68	134
2886.64	52	68	133
2886.64	52	123	134
2886.64	52	123	133
2886.64	52	22	134
2886.65	52	22	133
2886.65	52	142	134
2886.68	52	24	133
2886.68	52	24	132
2886.68	52	142	133
2886.68	52	84	134
2886.68	52	84	133
2886.68	52	92	134
2886.7	52	92	133
2886.7	52	5	134
2886.73	52	5	133
2886.73	52	39	134
2886.75	52	39	133
2886.75	52	19	134
2886.75	52	19	133
2886.75	52	70	134
2886.76	52	70	133
2886.76	52	7	134
2886.77	52	33	133
2886.77	52	33	132
2886.77	52	7	133
2886.77	52	50	134
2886.77	52	50	133
2886.77	52	86	134
2886.81	52	86	133
2886.81	52	17	134
2886.81	52	17	133
2886.81	52	50	134
2886.84	52	50	133
2886.84	52	116	134
2886.85	52	116	133
2886.85	52	115	134
2886.87	52	115	133
2886.87	52	147	134
2886.87	52	126	133
2886.87	52	126	132
2886.87	52	147	133
2886.87	52	27	134
2886.88	52	27	133
2886.88	52	29	134
2886.94	52	29	133
2886.95	52	48	134
2886.95	52	48	133
2886.95	52	125	134
2886.97	52	125	133
2886.97	52	40	134
2886.97	52	40	133
2886.97	52	101	134
2886.98	52	101	133
2886.98	52	5	134
2886.98	52	106	133
2886.98	52	5	132
2886.98	52	106	133
2886.99	52	145	134
2886.99	52	145	133
2886.99	52	65	134
2886.99	52	65	133
2887	52	107	134
2887.01	52	107	133
2887.01	52	98	134
2887.01	52	98	133
2887.02	52	30	134
2887.02	52	30	133
2887.02	52	115	134
2887.03	52	115	133
2887.03	52	147	134
2887.03	52	56	133
2887.03	52	147	132
2887.03	52	56	133
2887.03	52	48	134
2887.04	52	48	133
2887.04	52	106	134
2887.07	52	106	133
2887.08	52	140	134
2887.08	52	140	133
2887.08	52	39	134
2887.11	52	39	133
2887.11	52	144	134
2887.12	52	144	133
2887.12	52	121	134
2887.12	52	121	133
2887.12	52	19	134
2887.13	52	19	133
2887.13	52	106	134
2887.13	52	138	133
2887.13	52	138	132
2887.13	52	106	133
2887.13	52	117	134
2887.13	52	117	133
2887.13	52	130	134
2887.14	52	130	133
2887.14	52	139	134
2887.15	52	139	133
2887.15	52	124	134
2887.15	52	124	133
2887.15	52	89	134
2887.17	52	89	133
2887.17	52	136	134
2887.18	52	136	133
2887.18	52	68	134
2887.19	52	68	133
2887.19	52	10	134
2887.2	52	10	133
2887.2	52	19	134
2887.22	52	136	133
2887.22	52	136	132
2887.22	52	19	133
2887.22	52	68	134
2887.22	52	68	133
2887.22	52	117	134
2887.23	52	117	133
2887.23	52	70	134
2887.24	52	70	133
2887.24	52	115	134
2887.24	52	115	133
2887.24	52	24	134
2887.25	52	24	133
2887.25	52	26	134
2887.25	52	26	133
2887.25	52	35	134
2887.25	52	50	133
2887.25	52	50	132
2887.25	52	34	133
2887.25	52	35	132
2887.26	52	92	133
2887.26	52	135	132
2887.26	52	34	131
2887.26	52	135	132
2887.26	52	92	133
2887.26	52	122	134
2887.29	52	122	133
2887.29	52	96	134
2887.29	52	96	133
2887.29	52	107	134
2887.3	52	107	133
2887.3	52	112	134
2887.31	52	112	133
2887.31	52	158	134
2887.34	52	158	133
2887.34	52	97	134
2887.34	52	97	133
2887.34	52	55	134
2887.35	52	55	133
2887.35	52	10	134
2887.35	52	10	133
2887.35	52	12	134
2887.36	52	12	133
2887.36	52	129	134
2887.37	52	129	133
2887.37	52	35	134
2887.38	52	6	133
2887.38	52	6	132
2887.38	52	35	133
2887.38	52	65	134
2887.41	52	65	133
2887.41	52	59	134
2887.41	52	59	133
2887.41	52	22	134
2887.41	52	22	133
2887.41	52	114	134
2887.42	52	65	133
2887.42	52	65	132
2887.42	52	114	133
2887.42	52	72	134
2887.43	52	72	133
2887.43	52	113	134
2887.44	52	113	133
2887.44	52	70	134
2887.45	52	70	133
2887.45	52	69	134
2887.45	52	69	133
2887.45	52	130	134
2887.46	52	130	133
2887.46	52	146	134
2887.46	52	143	133
2887.46	52	146	132
2887.46	52	143	133
2887.46	52	53	134
2887.49	52	53	133
2887.49	52	41	134
2887.5	52	41	133
2887.5	52	24	134
2887.5	52	24	133
2887.5	52	70	134
2887.51	52	70	133
2887.51	52	5	134
2887.51	52	5	133
2887.51	52	113	134
2887.53	52	113	133
2887.53	52	35	134
2887.55	52	1	133
2887.55	52	35	132
2887.55	52	1	133
2887.55	52	3	134
2887.56	52	3	133
2887.56	52	136	134
2887.58	52	136	133
2887.58	52	66	134
2887.61	52	66	133
2887.61	52	59	134
2887.62	52	8	133
2887.62	52	8	132
2887.62	52	59	133
2887.62	52	62	134
2887.63	52	62	133
2887.63	52	1	134
2887.65	52	1	133
2887.65	52	55	134
2887.65	52	55	133
2887.65	52	75	134
2887.66	52	75	133
2887.66	52	27	134
2887.66	52	27	133
2887.66	52	34	134
2887.67	52	34	133
2887.67	52	109	134
2887.67	52	109	133
2887.67	52	48	134
2887.68	52	48	133
2887.68	52	112	134
2887.73	52	112	133
2887.73	52	131	134
2887.73	52	131	133
2887.73	52	91	134
2887.74	52	99	133
2887.74	52	84	132
2887.74	52	99	131
2887.74	52	47	132
2887.74	52	91	131
2887.74	52	47	132
2887.74	52	51	133
2887.74	52	84	132
2887.74	52	109	133
2887.75	52	109	132
2887.75	52	51	133
2887.75	52	145	134
2887.77	52	145	133
2887.77	52	142	134
2887.77	52	142	133
2887.77	52	36	134
2887.78	52	36	133
2887.79	52	89	134
2887.79	52	89	133
2887.79	52	76	134
2887.81	52	76	133
2887.81	52	135	134
2887.82	52	136	133
2887.82	52	135	132
2887.82	52	136	133
2887.82	52	50	134
2887.82	52	50	133
2887.83	52	40	134
2887.83	52	40	133
2887.83	52	55	134
2887.84	52	55	133
2887.84	52	50	134
2887.85	52	50	133
2887.85	52	137	134
2887.87	52	137	133
2887.87	52	12	134
2887.87	52	12	133
2887.88	52	73	134
2887.89	52	73	133
2887.89	52	148	134
2887.89	52	148	133
2887.89	52	132	134
2887.89	52	130	133
2887.9	52	130	132
2887.9	52	132	133
2887.9	52	7	134
2887.95	52	7	133
2887.95	52	31	134
2887.95	52	31	133
2887.95	52	34	134
2887.96	52	34	133
2887.96	52	22	134
2887.96	52	22	133
2887.96	52	154	134
2887.96	52	154	133
2887.96	52	98	134
2887.97	52	98	133
2887.98	52	159	134
2887.99	52	159	133
2887.99	52	92	134
2888	52	92	133
2888.01	52	101	134
2888.01	52	88	133
2888.01	52	88	132
2888.01	52	101	133
2888.02	52	1	134
2888.02	52	1	133
2888.02	52	45	134
2888.07	52	45	133
2888.07	52	113	134
2888.07	52	113	133
2888.07	52	145	134
2888.08	52	145	133
2888.08	52	149	134
2888.08	52	149	133
2888.08	52	53	134
2888.08	52	122	133
2888.08	52	53	132
2888.08	52	122	133
2888.08	52	33	134
2888.09	52	33	133
2888.09	52	163	134
2888.12	52	163	133
2888.12	52	84	134
2888.17	52	84	133
2888.17	52	106	134
2888.18	52	106	133
2888.19	52	84	134
2888.19	52	84	133
2888.19	52	19	134
2888.2	52	19	133
2888.2	52	144	134
2888.2	52	144	133
2888.2	52	102	134
2888.2	52	102	133
2888.2	52	66	134
2888.21	52	155	133
2888.21	52	155	132
2888.21	52	66	133
2888.21	52	106	134
2888.22	52	30	133
2888.22	52	106	132
2888.22	52	30	133
2888.22	52	145	134
2888.23	52	145	133
2888.23	52	25	134
2888.25	52	25	133
2888.25	52	45	134
2888.25	52	45	133
2888.25	52	136	134
2888.25	52	136	133
2888.25	52	58	134
2888.25	52	58	133
2888.26	52	10	134
2888.26	52	10	133
2888.26	52	149	134
2888.26	52	149	133
2888.26	52	30	134
2888.28	52	30	133
2888.3	52	68	134
2888.3	52	68	133
2888.3	52	113	134
2888.32	52	113	133
2888.32	52	61	134
2888.33	52	61	133
2888.33	52	123	134
2888.33	52	123	133
2888.33	52	62	134
2888.34	52	62	133
2888.34	52	14	134
2888.35	52	14	133
2888.35	52	143	134
2888.35	52	143	133
2888.35	52	138	134
2888.36	52	138	133
2888.36	52	24	134
2888.37	52	123	133
2888.37	52	123	132
2888.37	52	109	133
2888.37	52	109	132
2888.37	52	67	133
2888.37	52	67	132
2888.37	52	24	133
2888.37	52	137	134
2888.38	52	137	133
2888.38	52	70	134
2888.38	52	70	133
2888.38	52	3	134
2888.39	52	3	133
2888.39	52	110	134
2888.4	52	110	133
2888.4	52	59	134
2888.4	52	59	133
2888.4	52	152	134
2888.4	52	89	133
2888.4	52	89	132
2888.4	52	152	133
2888.4	52	12	134
2888.4	52	10	133
2888.4	52	12	132
2888.4	52	10	133
2888.41	52	124	134
2888.41	52	124	133
2888.41	52	51	134
2888.43	52	51	133
2888.43	52	88	134
2888.44	52	88	133
2888.44	52	154	134
2888.45	52	154	133
2888.45	52	45	134
2888.45	52	139	133
2888.45	52	139	132
2888.45	52	45	133
2888.45	52	114	134
2888.47	52	114	133
2888.47	52	126	134
2888.49	52	126	133
2888.5	52	6	134
2888.5	52	6	133
2888.5	52	7	134
2888.5	52	7	133
2888.5	52	116	134
2888.51	52	116	133
2888.51	52	20	134
2888.51	52	20	133
2888.52	52	105	134
2888.54	52	105	133
2888.54	52	68	134
2888.54	52	68	133
2888.54	52	115	134
2888.54	52	115	133
2888.55	52	20	134
2888.55	52	20	133
2888.55	52	37	134
2888.56	52	37	133
2888.56	52	25	134
2888.56	52	25	133
2888.56	52	18	134
2888.57	52	18	133
2888.57	52	73	134
2888.58	52	73	133
2888.58	52	9	134
2888.59	52	9	133
2888.59	52	48	134
2888.59	52	48	133
2888.59	52	86	134
2888.59	52	86	133
2888.59	52	62	134
2888.6	52	62	133
2888.6	52	27	134
2888.6	52	27	133
2888.6	52	109	134
2888.61	52	109	133
2888.61	52	10	134
2888.63	52	10	133
2888.63	52	27	134
2888.63	52	27	133
2888.63	52	132	134
2888.63	52	132	133
2888.64	52	136	134
2888.64	52	136	133
2888.64	52	19	134
2888.64	52	19	133
2888.64	52	132	134
2888.65	52	132	133
2888.67	52	102	134
2888.67	52	102	133
2888.67	52	90	134
2888.68	52	131	133
2888.68	52	131	132
2888.68	52	90	133
2888.68	52	18	134
2888.7	52	18	133
2888.7	52	119	134
2888.7	52	121	133
2888.7	52	119	132
2888.71	52	121	133
2888.71	52	152	134
2888.71	52	152	133
2888.71	52	143	134
2888.71	52	143	133
2888.72	52	115	134
2888.72	52	115	133
2888.72	52	132	134
2888.73	52	132	133
2888.73	52	12	134
2888.76	52	95	133
2888.76	52	12	132
2888.76	52	95	133
2888.76	52	30	134
2888.77	52	30	133
2888.77	52	115	134
2888.78	52	115	133
2888.78	52	29	134
2888.79	52	121	133
2888.79	52	121	132
2888.79	52	29	133
2888.79	52	68	134
2888.8	52	68	133
2888.8	52	53	134
2888.82	52	53	133
2888.82	52	158	134
2888.83	52	158	133
2888.83	52	146	134
2888.83	52	146	133
2888.84	52	6	134
2888.84	52	6	133
2888.84	52	118	134
2888.85	52	145	133
2888.85	52	145	132
2888.85	52	118	133
2888.85	52	16	134
2888.86	52	16	133
2888.86	52	55	134
2888.87	52	55	133
2888.87	52	111	134
2888.89	52	111	133
2888.89	52	38	134
2888.9	52	113	133
2888.9	52	38	132
2888.9	52	113	133
2888.9	52	37	134
2888.91	52	37	133
2888.91	52	100	134
2888.91	52	100	133
2888.92	52	161	134
2888.92	52	161	133
2888.93	52	7	134
2888.93	52	7	133
2888.93	52	125	134
2888.94	52	125	133
2888.94	52	115	134
2888.95	52	115	133
2888.95	52	18	134
2888.95	52	29	133
2888.95	52	18	132
2888.95	52	155	133
2888.95	52	155	132
2888.95	52	29	133
2888.95	52	31	134
2888.96	52	30	133
2888.96	52	31	132
2888.96	52	30	133
2888.96	52	35	134
2888.97	52	35	133
2888.97	52	114	134
2888.98	52	114	133
2888.99	52	110	134
2889	52	110	133
2889	52	38	134
2889.01	52	38	133
2889.01	52	146	134
2889.02	52	146	133
2889.03	52	102	134
2889.03	52	102	133
2889.03	52	105	134
2889.05	52	105	133
2889.05	52	56	134
2889.05	52	56	133
2889.05	52	46	134
2889.06	52	46	133
2889.06	52	50	134
2889.07	52	50	133
2889.07	52	3	134
2889.07	52	3	133
2889.07	52	100	134
2889.08	52	109	133
2889.08	52	109	132
2889.08	52	97	133
2889.08	52	97	132
2889.08	52	100	133
2889.08	52	6	134
2889.08	52	6	133
2889.09	52	12	134
2889.11	52	31	133
2889.11	52	12	132
2889.11	52	31	133
2889.11	52	28	134
2889.13	52	28	133
2889.13	52	148	134
2889.14	52	100	133
2889.14	52	148	132
2889.14	52	100	133
2889.14	52	68	134
2889.15	52	68	133
2889.15	52	57	134
2889.17	52	57	133
2889.17	52	18	134
2889.17	52	18	133
2889.18	52	156	134
2889.2	52	156	133
2889.2	52	90	134
2889.2	52	90	133
2889.2	52	20	134
2889.23	52	20	133
2889.23	52	126	134
2889.23	52	126	133
2889.24	52	146	134
2889.24	52	146	133
2889.24	52	48	134
2889.25	52	48	133
2889.25	52	53	134
2889.26	52	53	133
2889.26	52	58	134
2889.26	52	103	133
2889.26	52	103	132
2889.26	52	58	133
2889.26	52	117	134
2889.26	52	117	133
2889.26	52	145	134
2889.28	52	145	133
2889.28	52	90	134
2889.29	52	90	133
2889.29	52	101	134
2889.29	52	101	133
2889.29	52	122	134
2889.3	52	122	133
2889.3	52	22	134
