seed= 999
cool_rate[s/K]= 60
y= 2.5
n= 2
scale= 1e+09
conc= 2e-32
salt= -0.944
15.7154	100	55	0
15.7656	100	55	1
15.7656	100	114	0
15.8159	100	114	1
15.8159	100	49	0
16.4109	100	49	1
16.4109	100	29	0
16.5849	100	29	1
16.5849	100	39	0
17.092	100	39	1
17.092	100	135	0
17.1863	100	135	1
17.1863	100	67	0
17.8078	100	67	1
17.8078	100	64	0
18.0823	100	64	1
18.0823	100	15	0
18.5477	100	15	1
18.5477	100	118	0
18.7316	100	118	1
18.7316	100	99	0
19.063	100	99	1
19.063	100	73	0
19.3294	100	73	1
19.3294	100	12	0
19.4283	100	12	1
19.4283	100	36	0
19.812	100	36	1
19.812	100	141	0
20.5531	100	141	1
20.5531	100	142	0
20.6026	100	142	1
20.6026	100	65	0
21.0639	100	65	1
21.0639	100	34	0
21.2219	100	34	1
21.2219	100	1	0
21.2703	100	1	1
21.2703	100	97	0
21.3103	100	97	1
21.3103	100	92	0
21.425	100	92	1
21.425	100	67	0
21.4961	100	67	1
21.4961	100	89	0
21.6285	100	89	1
21.6285	100	134	0
21.7255	100	134	1
21.7255	100	105	0
22.2755	100	105	1
22.2755	100	24	0
22.3783	100	24	1
22.3783	100	126	0
22.6171	100	126	1
22.6171	100	140	0
22.8129	100	140	1
22.8129	100	112	0
23.115	100	112	1
23.115	100	93	0
23.1245	100	93	1
23.1245	100	2	0
23.1787	100	2	1
23.1787	100	55	0
23.3357	100	55	1
23.3357	100	135	0
23.6828	100	135	1
23.6828	100	98	0
23.8023	100	98	1
23.8023	100	165	0
24.3061	100	165	1
24.3061	100	135	0
24.5267	100	135	1
24.5267	100	105	0
24.886	100	105	1
24.886	100	126	0
24.9268	100	126	1
24.9268	100	40	0
24.979	100	40	1
24.979	100	159	0
25.1266	100	159	1
25.1266	100	97	0
25.2135	100	97	1
25.2135	100	68	0
25.5386	100	68	1
25.5386	100	46	0
26.1309	100	46	1
26.1309	100	124	0
26.162	100	124	1
26.162	100	98	0
26.3238	100	98	1
26.3238	100	4	0
26.7234	100	4	1
26.7234	100	3	0
26.7434	100	3	1
26.7434	100	109	0
27.0061	100	109	1
27.0061	100	77	0
27.0771	100	77	1
27.0771	100	48	0
27.3052	100	48	1
27.3052	100	151	0
27.7976	100	151	1
27.7976	100	99	0
27.8789	100	99	1
27.8789	100	63	0
28.4107	100	63	1
28.4107	100	101	0
28.4268	100	101	1
28.4268	100	85	0
29.0322	100	85	1
29.0322	100	64	0
29.2768	100	64	1
29.2768	100	37	0
30.8667	100	37	1
30.8667	100	117	0
31.6143	100	117	1
31.6143	100	161	0
31.8575	100	161	1
31.8575	100	26	0
32.0318	100	26	1
32.0318	100	103	0
32.0705	100	103	1
32.0705	100	27	0
32.2648	100	27	1
32.2648	100	150	0
32.3673	100	150	1
32.3673	100	145	0
33.1707	100	145	1
33.1707	100	149	0
33.1904	100	149	1
33.1904	100	74	0
33.39	100	74	1
33.39	100	108	0
33.5174	100	108	1
33.5174	100	8	0
34.4517	100	8	1
34.4517	100	150	0
34.9364	100	150	1
34.9364	100	35	0
35.6248	100	35	1
35.6248	100	108	0
35.6479	100	108	1
35.6479	100	107	0
35.9548	100	107	1
35.9548	100	97	0
36.1833	100	97	1
36.1833	100	153	0
36.2224	100	153	1
36.2224	100	1	0
36.5219	100	1	1
36.5219	100	9	0
37.2069	100	9	1
37.2069	100	97	0
37.6005	100	97	1
37.6005	100	21	0
37.6857	100	21	1
37.6857	100	59	0
37.8453	100	59	1
37.8453	100	69	0
38.2406	100	69	1
38.2406	100	157	0
38.7266	100	157	1
38.7266	100	153	0
38.7731	100	153	1
38.7731	100	32	0
39.1118	100	32	1
39.1118	100	20	0
39.3855	100	20	1
39.3855	100	157	0
40.11	100	157	1
40.11	100	83	0
40.4212	100	83	1
40.4212	100	12	0
40.4468	100	12	1
40.4468	100	47	0
40.5909	100	47	1
40.5909	100	155	0
40.9942	100	155	1
40.9942	100	80	0
41.3267	100	80	1
41.3267	100	161	0
41.356	100	161	1
41.356	100	7	0
41.4295	100	7	1
41.4295	100	20	0
41.9652	100	20	1
41.9652	100	79	0
42.3897	100	79	1
42.3897	100	157	0
42.3909	100	157	1
42.3909	100	31	0
42.5285	100	31	1
42.5285	100	155	0
42.6951	100	155	1
42.6951	100	113	0
43.3241	100	113	1
43.3241	100	108	0
43.4352	100	108	1
43.4352	100	41	0
43.8536	100	41	1
43.8536	100	37	0
44.0544	100	37	1
44.0544	100	13	0
44.4178	100	13	1
44.4178	100	149	0
44.5728	100	149	1
44.5728	100	126	0
44.7349	100	126	1
44.7349	100	160	0
44.7436	100	160	1
44.7436	100	20	0
45.0371	100	20	1
45.0371	100	95	0
45.0794	100	95	1
45.0794	100	95	0
45.1211	100	95	1
45.1211	100	156	0
46.039	100	156	1
46.039	100	41	0
46.4182	100	41	1
46.4182	100	73	0
46.4466	100	73	1
46.4466	100	16	0
46.9216	100	16	1
46.9216	100	138	0
46.9865	100	138	1
46.9865	100	34	0
47.0042	100	34	1
47.0042	100	150	0
47.4335	100	150	1
47.4335	100	118	0
47.4407	100	118	1
47.4407	100	93	0
47.4511	100	93	1
47.4511	100	97	0
47.5694	100	97	1
47.5694	100	36	0
47.5797	100	36	1
47.5797	100	57	0
48.3862	100	57	1
48.3862	100	120	0
49.0249	100	120	1
49.0249	100	158	0
49.09	100	158	1
49.09	100	84	0
49.4886	100	84	1
49.4886	100	15	0
49.6256	100	15	1
49.6256	100	164	0
50.2575	100	164	1
50.2575	100	58	0
51.23	100	58	1
51.23	100	72	0
51.2329	100	72	1
51.2329	100	159	0
51.3985	100	159	1
51.3985	100	16	0
51.4565	100	16	1
51.4565	100	144	0
52.3354	100	144	1
52.3354	100	134	0
52.8224	100	134	1
52.8224	100	28	0
53.224	100	28	1
53.224	100	73	0
53.4307	100	73	1
53.4307	100	63	0
53.5731	100	63	1
53.5731	100	98	0
53.5987	100	98	1
53.5987	100	143	0
53.7235	100	143	1
